report_date,load_type,load_time,load_weight,dropoff_site
2021-02-28,BRUSH,2021-02-28 01:00:00 UTC,8920,HORNSBY BEND
2021-02-28,BRUSH,2021-02-28 12:46:00 UTC,3200,HORNSBY BEND
2021-02-28,BRUSH,2021-02-28 12:42:00 UTC,5960,HORNSBY BEND
2021-02-28,BRUSH,2021-02-28 02:15:00 UTC,3060,HORNSBY BEND
2021-03-06,BRUSH,2021-03-06 11:04:00 UTC,8280,HORNSBY BEND
2021-03-06,BRUSH,2021-03-06 02:00:00 UTC,4700,HORNSBY BEND
2021-02-28,BRUSH,2021-02-28 01:06:00 UTC,8680,HORNSBY BEND
2021-03-07,BRUSH,2021-03-07 01:12:00 UTC,8580,HORNSBY BEND
2021-02-28,BRUSH,2021-02-28 01:46:00 UTC,11120,HORNSBY BEND
2021-03-07,BRUSH,2021-03-07 12:47:00 UTC,5960,HORNSBY BEND
2021-03-06,BRUSH,2021-03-06 01:48:00 UTC,7220,HORNSBY BEND
2021-03-20,BRUSH,2021-03-20 12:00:00 UTC,1100,HORNSBY BEND
2021-03-07,BRUSH,2021-03-07 01:28:00 UTC,4720,HORNSBY BEND
2021-03-07,BRUSH,2021-03-07 12:38:00 UTC,6700,HORNSBY BEND
2021-02-28,BRUSH,2021-02-28 12:40:00 UTC,6940,HORNSBY BEND
2021-03-06,BRUSH,2021-03-06 01:32:00 UTC,7660,HORNSBY BEND
2021-03-06,BRUSH,2021-03-06 01:42:00 UTC,5860,HORNSBY BEND
2021-03-07,BRUSH,2021-03-07 12:40:00 UTC,14740,HORNSBY BEND
2021-03-27,BRUSH,2021-03-27 12:00:00 UTC,1180,HORNSBY BEND
2021-03-07,BRUSH,2021-03-07 11:04:00 UTC,6340,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 11:27:00 UTC,3360,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:55:00 UTC,2300,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:42:00 UTC,3340,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:43:00 UTC,1360,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:37:00 UTC,16780,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:25:00 UTC,1260,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:01:00 UTC,7100,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 01:19:00 UTC,4340,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 11:50:00 UTC,1540,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 01:11:00 UTC,3380,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:03:00 UTC,1080,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:30:00 UTC,9560,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:27:00 UTC,880,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:35:00 UTC,8740,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 01:08:00 UTC,7400,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 01:08:00 UTC,1820,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 01:12:00 UTC,2120,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 12:27:00 UTC,760,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 08:04:00 UTC,2740,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 08:04:00 UTC,5740,HORNSBY BEND
2021-05-15,BRUSH,2021-05-15 08:04:00 UTC,3520,HORNSBY BEND
2021-03-06,YARD TRIMMING,2021-03-06 12:00:00 UTC,20460,HORNSBY BEND
2021-06-05,BRUSH,2021-06-05 12:23:00 UTC,5620,HORNSBY BEND
2021-06-05,BRUSH,2021-06-05 10:24:00 UTC,13640,HORNSBY BEND
2021-01-16,BRUSH,2021-01-16 11:17:00 UTC,5220,HORNSBY BEND
2021-01-16,BRUSH,2021-01-16 01:03:00 UTC,8920,HORNSBY BEND
2021-01-16,BRUSH,2021-01-16 02:00:00 UTC,2640,HORNSBY BEND
2021-01-23,BULK,2021-01-23 11:12:00 UTC,9940,TDS LANDFILL
2021-01-23,BULK,2021-01-23 01:10:00 UTC,1960,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:31:00 UTC,10760,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:58:00 UTC,3920,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:25:00 UTC,13580,TDS LANDFILL
2021-01-23,BULK,2021-01-23 07:39:00 UTC,5620,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:40:00 UTC,7580,TDS LANDFILL
2021-01-23,BULK,2021-01-23 11:12:00 UTC,12440,TDS LANDFILL
2021-01-23,BULK,2021-01-23 10:15:00 UTC,10780,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:38:00 UTC,5140,TDS LANDFILL
2021-01-23,BULK,2021-01-23 10:43:00 UTC,9320,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:24:00 UTC,10560,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:32:00 UTC,2580,TDS LANDFILL
2021-01-23,BULK,2021-01-25 10:59:00 UTC,9780,TDS LANDFILL
2021-01-23,BULK,2021-01-23 10:38:00 UTC,2260,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:29:00 UTC,11920,TDS LANDFILL
2021-01-23,BULK,2021-01-23 01:21:00 UTC,9860,TDS LANDFILL
2021-01-23,BULK,2021-01-23 11:52:00 UTC,12020,TDS LANDFILL
2021-01-23,BULK,2021-01-23 09:59:00 UTC,10740,TDS LANDFILL
2021-01-23,BULK,2021-01-23 12:47:00 UTC,9780,TDS LANDFILL
2021-01-23,BULK,2021-01-23 11:17:00 UTC,11140,TDS LANDFILL
2021-03-06,BULK,2021-03-06 01:15:00 UTC,3680,TDS LANDFILL
2021-05-15,BULK,2021-05-15 08:02:00 UTC,9900,TDS LANDFILL
2021-05-15,BULK,2021-05-15 01:39:00 UTC,2860,TDS LANDFILL
2021-07-08,BULK,2021-07-08 11:00:00 UTC,8520,TDS LANDFILL
2021-07-08,BULK,2021-07-08 03:08:00 UTC,6480,TDS LANDFILL
2021-07-08,BULK,2021-07-08 09:41:00 UTC,3960,TDS LANDFILL
2021-07-08,BULK,2021-07-08 03:51:00 UTC,10120,TDS LANDFILL
2021-07-08,BULK,2021-07-08 03:26:00 UTC,13320,TDS LANDFILL
2021-07-08,BULK,2021-07-08 11:28:00 UTC,10260,TDS LANDFILL
2021-07-08,BULK,2021-07-08 07:44:00 UTC,7360,TDS LANDFILL
2021-07-08,BULK,2021-07-08 09:53:00 UTC,13240,TDS LANDFILL
2021-07-08,BULK,2021-07-08 11:53:00 UTC,9260,TDS LANDFILL
2021-07-08,BULK,2021-07-08 02:16:00 UTC,5060,TDS LANDFILL
2021-07-08,BULK,2021-07-08 02:48:00 UTC,12780,TDS LANDFILL
2021-07-08,BULK,2021-07-08 02:40:00 UTC,14580,TDS LANDFILL
2021-07-08,BULK,2021-07-08 12:00:00 UTC,12160,TDS LANDFILL
2021-07-08,BULK,2021-07-08 11:35:00 UTC,5640,TDS LANDFILL
2021-07-08,BULK,2021-07-08 03:37:00 UTC,28000,TDS LANDFILL
2021-06-19,BULK,2021-06-19 09:30:00 UTC,6940,TDS LANDFILL
2021-05-01,BULK,2021-05-01 11:07:00 UTC,8580,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:57:00 UTC,4220,TDS LANDFILL
2021-05-01,BULK,2021-05-01 10:57:00 UTC,12240,TDS LANDFILL
2021-05-01,BULK,2021-05-01 09:51:00 UTC,9260,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:37:00 UTC,9340,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:50:00 UTC,7340,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:14:00 UTC,6540,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:23:00 UTC,12880,TDS LANDFILL
2021-05-01,BULK,2021-05-01 09:11:00 UTC,12260,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:04:00 UTC,9780,TDS LANDFILL
2021-05-01,BULK,2021-05-01 07:41:00 UTC,9760,TDS LANDFILL
2021-05-01,BULK,2021-05-01 11:50:00 UTC,5300,TDS LANDFILL
2021-05-01,BULK,2021-05-01 01:07:00 UTC,12080,TDS LANDFILL
2021-05-01,BULK,2021-05-01 12:59:00 UTC,12720,TDS LANDFILL
2021-05-01,BULK,2021-05-01 11:49:00 UTC,5380,TDS LANDFILL
2021-07-03,BULK,2021-07-03 07:27:00 UTC,2800,TDS LANDFILL
2021-07-03,BULK,2021-07-03 09:46:00 UTC,13640,TDS LANDFILL
2021-07-03,BULK,2021-07-03 10:38:00 UTC,8000,TDS LANDFILL
2021-07-03,BULK,2021-07-03 02:01:00 UTC,4860,TDS LANDFILL
2021-07-03,BULK,2021-07-03 10:20:00 UTC,12720,TDS LANDFILL
2021-07-03,BULK,2021-07-03 11:49:00 UTC,10500,TDS LANDFILL
2021-07-03,BULK,2021-07-03 07:20:00 UTC,5960,TDS LANDFILL
2021-07-03,BULK,2021-07-03 11:38:00 UTC,6080,TDS LANDFILL
2021-07-03,BULK,2021-07-03 01:55:00 UTC,7360,TDS LANDFILL
2021-07-03,BULK,2021-07-03 12:45:00 UTC,14040,TDS LANDFILL
2021-07-03,BULK,2021-07-03 10:19:00 UTC,7040,TDS LANDFILL
2021-07-03,BULK,2021-07-03 12:37:00 UTC,12660,TDS LANDFILL
2021-07-03,BULK,2021-07-03 02:05:00 UTC,4700,TDS LANDFILL
2021-07-03,BULK,2021-07-03 10:42:00 UTC,11240,TDS LANDFILL
2021-07-03,BULK,2021-07-03 07:24:00 UTC,4720,TDS LANDFILL
2021-07-03,BULK,2021-07-03 01:40:00 UTC,8260,TDS LANDFILL
2021-07-03,BULK,2021-07-03 12:54:00 UTC,14120,TDS LANDFILL
2021-06-12,BULK,2021-06-12 01:58:00 UTC,5340,TDS LANDFILL
2021-06-05,BULK,2021-06-05 12:47:00 UTC,11940,TDS LANDFILL
2021-06-05,BULK,2021-06-05 12:28:00 UTC,10160,TDS LANDFILL
2021-06-05,BULK,2021-06-05 04:13:00 UTC,12360,TDS LANDFILL
2021-06-05,BULK,2021-06-05 02:07:00 UTC,8140,TDS LANDFILL
2021-06-05,BULK,2021-06-05 03:36:00 UTC,8180,TDS LANDFILL
2021-06-05,BULK,2021-06-05 01:45:00 UTC,12280,TDS LANDFILL
2021-06-05,BULK,2021-06-05 03:37:00 UTC,14380,TDS LANDFILL
2021-06-05,BULK,2021-06-05 01:50:00 UTC,11100,TDS LANDFILL
2021-06-05,BULK,2021-06-05 03:22:00 UTC,16260,TDS LANDFILL
2021-06-05,BULK,2021-06-05 04:00:00 UTC,4560,TDS LANDFILL
2021-06-05,BULK,2021-06-05 01:15:00 UTC,4940,TDS LANDFILL
2021-06-05,BULK,2021-06-05 01:24:00 UTC,8560,TDS LANDFILL
2021-06-05,BULK,2021-06-05 12:59:00 UTC,12080,TDS LANDFILL
2021-06-05,BULK,2021-06-05 01:25:00 UTC,8820,TDS LANDFILL
2021-06-05,BULK,2021-06-05 01:45:00 UTC,6480,TDS LANDFILL
2021-06-05,BULK,2021-06-05 03:59:00 UTC,13520,TDS LANDFILL
2021-02-11,BULK,2021-02-11 12:00:00 UTC,6100,TDS LANDFILL
2021-02-19,BULK,2021-02-19 11:52:00 UTC,5780,TDS LANDFILL
2021-02-27,BULK,2021-02-27 01:13:00 UTC,4880,TDS LANDFILL
2021-02-27,BULK,2021-02-27 11:56:00 UTC,9280,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:00:00 UTC,5180,TDS LANDFILL
2021-02-27,BULK,2021-02-27 11:55:00 UTC,11500,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:50:00 UTC,6660,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:31:00 UTC,11420,TDS LANDFILL
2021-02-27,BULK,2021-02-27 11:07:00 UTC,5600,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:52:00 UTC,11560,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:30:00 UTC,10500,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:38:00 UTC,7440,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:32:00 UTC,4260,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:31:00 UTC,10820,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:32:00 UTC,8700,TDS LANDFILL
2021-02-27,BULK,2021-02-27 10:52:00 UTC,8480,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:43:00 UTC,4060,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:59:00 UTC,8360,TDS LANDFILL
2021-02-27,BULK,2021-02-27 01:05:00 UTC,12620,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:39:00 UTC,8640,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:35:00 UTC,10580,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:49:00 UTC,5620,TDS LANDFILL
2021-02-27,BULK,2021-02-27 01:35:00 UTC,2340,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:47:00 UTC,5860,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:31:00 UTC,5120,TDS LANDFILL
2021-02-27,BULK,2021-02-27 10:18:00 UTC,3520,TDS LANDFILL
2021-02-27,BULK,2021-02-27 10:54:00 UTC,5120,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:27:00 UTC,13040,TDS LANDFILL
2021-02-27,BULK,2021-02-27 12:23:00 UTC,12480,TDS LANDFILL
2021-02-27,BULK,2021-02-27 01:06:00 UTC,8660,TDS LANDFILL
2021-02-27,BULK,2021-02-01 12:00:00 UTC,5140,TDS LANDFILL
2021-05-08,BULK,2021-05-08 10:45:00 UTC,12540,TDS LANDFILL
2021-05-08,BULK,2021-05-10 12:51:00 UTC,12500,TDS LANDFILL
2021-05-08,BULK,2021-05-08 10:29:00 UTC,3280,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:52:00 UTC,12700,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:14:00 UTC,11880,TDS LANDFILL
2021-05-08,BULK,2021-05-08 02:43:00 UTC,5840,TDS LANDFILL
2021-05-08,BULK,2021-05-08 03:08:00 UTC,10840,TDS LANDFILL
2021-05-08,BULK,2021-05-08 01:53:00 UTC,6420,TDS LANDFILL
2021-05-08,BULK,2021-05-08 12:11:00 UTC,11880,TDS LANDFILL
2021-05-08,BULK,2021-05-08 03:04:00 UTC,5600,TDS LANDFILL
2021-05-08,BULK,2021-05-08 10:57:00 UTC,5800,TDS LANDFILL
2021-05-08,BULK,2021-05-08 03:00:00 UTC,5200,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:22:00 UTC,15420,TDS LANDFILL
2021-05-08,BULK,2021-05-08 12:05:00 UTC,7300,TDS LANDFILL
2021-05-08,BULK,2021-05-08 02:59:00 UTC,5240,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:07:00 UTC,11020,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:13:00 UTC,15800,TDS LANDFILL
2021-05-08,BULK,2021-05-08 01:07:00 UTC,5040,TDS LANDFILL
2021-05-08,BULK,2021-05-08 12:00:00 UTC,9060,TDS LANDFILL
2021-05-08,BULK,2021-05-08 02:57:00 UTC,4760,TDS LANDFILL
2021-05-08,BULK,2021-05-08 02:57:00 UTC,8860,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:09:00 UTC,11220,TDS LANDFILL
2021-05-08,BULK,2021-05-08 12:59:00 UTC,12860,TDS LANDFILL
2021-05-08,BULK,2021-05-08 02:44:00 UTC,6080,TDS LANDFILL
2021-05-08,BULK,2021-05-08 11:09:00 UTC,12060,TDS LANDFILL
2021-05-08,BULK,2021-05-08 02:47:00 UTC,4180,TDS LANDFILL
2021-05-08,BULK,2021-05-08 10:23:00 UTC,10920,TDS LANDFILL
2021-05-08,BULK,2021-05-08 12:36:00 UTC,12220,TDS LANDFILL
2021-04-24,BULK,2021-04-24 12:06:00 UTC,14740,TDS LANDFILL
2021-04-24,BULK,2021-04-24 11:35:00 UTC,11280,TDS LANDFILL
2021-04-24,BULK,2021-04-24 12:35:00 UTC,10040,TDS LANDFILL
2021-04-24,BULK,2021-04-24 12:09:00 UTC,9840,TDS LANDFILL
2021-04-17,BULK,2021-04-17 01:32:00 UTC,9640,TDS LANDFILL
2021-04-17,BULK,2021-04-17 11:37:00 UTC,8900,TDS LANDFILL
2021-04-17,BULK,2021-04-17 12:24:00 UTC,14420,TDS LANDFILL
2021-04-17,BULK,2021-04-17 10:28:00 UTC,12960,TDS LANDFILL
2021-04-17,BULK,2021-04-17 12:57:00 UTC,13860,TDS LANDFILL
2021-04-17,BULK,2021-04-17 12:00:00 UTC,9160,TDS LANDFILL
2021-04-17,BULK,2021-04-17 09:43:00 UTC,5260,TDS LANDFILL
2021-04-17,BULK,2021-04-17 11:50:00 UTC,12840,TDS LANDFILL
2021-04-17,BULK,2021-04-17 11:29:00 UTC,6080,TDS LANDFILL
2021-04-17,BULK,2021-04-17 01:54:00 UTC,6860,TDS LANDFILL
2021-04-17,BULK,2021-04-17 11:55:00 UTC,11080,TDS LANDFILL
2021-04-10,ORGANICS,2021-04-10 12:00:00 UTC,20,TDS LANDFILL
2021-04-24,ORGANICS,2021-04-24 01:00:00 UTC,500,TDS LANDFILL
2021-01-09,DEAD ANIMAL,2021-01-08 12:50:00 UTC,120,TDS LANDFILL
2021-01-16,DEAD ANIMAL,2021-01-16 12:46:00 UTC,20,TDS LANDFILL
2021-01-23,DEAD ANIMAL,2021-01-23 01:45:00 UTC,60,TDS LANDFILL
2021-01-30,DEAD ANIMAL,2021-01-29 12:47:00 UTC,140,TDS LANDFILL
2021-02-06,DEAD ANIMAL,2021-02-05 02:00:00 UTC,60,TDS LANDFILL
2021-05-15,DEAD ANIMAL,2021-05-15 02:31:00 UTC,20,TDS LANDFILL
2021-05-22,DEAD ANIMAL,2021-05-22 01:27:00 UTC,80,TDS LANDFILL
2021-02-27,ORGANICS,2021-02-27 01:44:00 UTC,20,TDS LANDFILL
2021-03-06,DEAD ANIMAL,2021-03-05 02:51:00 UTC,60,TDS LANDFILL
2021-05-29,DEAD ANIMAL,2021-05-29 12:00:00 UTC,20,TDS LANDFILL
2021-03-13,ORGANICS,2021-03-13 12:00:00 UTC,180,TDS LANDFILL
2021-03-20,DEAD ANIMAL,2021-03-20 01:41:00 UTC,40,TDS LANDFILL
2021-06-05,DEAD ANIMAL,2021-06-05 02:20:00 UTC,40,TDS LANDFILL
2021-06-12,DEAD ANIMAL,2021-06-12 01:19:00 UTC,100,TDS LANDFILL
2021-06-19,DEAD ANIMAL,2021-06-19 12:57:00 UTC,60,TDS LANDFILL
2021-06-26,ORGANICS,2021-06-26 01:38:00 UTC,60,TDS LANDFILL
2021-07-03,DEAD ANIMAL,2021-07-03 02:21:00 UTC,20,TDS LANDFILL
2021-02-28,GARBAGE COLLECTIONS,2021-03-05 12:56:00 UTC,19400,TDS LANDFILL
2021-02-28,GARBAGE COLLECTIONS,2021-03-05 01:18:00 UTC,14900,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-19 11:24:00 UTC,3080,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-12 10:14:00 UTC,18480,TDS LANDFILL
2021-02-07,GARBAGE COLLECTIONS,2021-02-12 10:29:00 UTC,14180,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-12 10:29:00 UTC,14180,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-12 10:25:00 UTC,18020,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 10:08:00 UTC,17660,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 10:24:00 UTC,20360,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 10:15:00 UTC,23260,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 10:23:00 UTC,16540,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 01:28:00 UTC,21320,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:44:00 UTC,16720,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 11:20:00 UTC,15760,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:43:00 UTC,19560,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 12:00:00 UTC,22240,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:45:00 UTC,22400,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:47:00 UTC,18320,TDS LANDFILL
2021-02-11,GARBAGE COLLECTIONS,2021-02-11 09:51:00 UTC,15940,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-09 12:00:00 UTC,23060,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:00:00 UTC,14120,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:00:00 UTC,9180,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:40:00 UTC,26460,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:33:00 UTC,17840,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:51:00 UTC,22480,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 12:46:00 UTC,16060,TDS LANDFILL
2021-07-08,GARBAGE COLLECTIONS,2021-07-08 01:04:00 UTC,6700,TDS LANDFILL
2021-05-01,MIXED LITTER,2021-05-01 11:14:00 UTC,5060,TDS LANDFILL
2021-05-08,MIXED LITTER,2021-05-08 12:33:00 UTC,4620,TDS LANDFILL
2021-04-24,SWEEPING,2021-04-24 11:40:00 UTC,7400,TDS LANDFILL
2021-01-09,SWEEPING,2021-01-09 08:10:00 UTC,8280,TDS LANDFILL
2021-01-09,SWEEPING,2021-01-09 10:55:00 UTC,8360,TDS LANDFILL
2021-01-09,SWEEPING,2021-01-09 09:10:00 UTC,10300,TDS LANDFILL
2021-01-16,SWEEPING,2021-01-16 09:52:00 UTC,8640,TDS LANDFILL
2021-01-16,SWEEPING,2021-01-16 11:21:00 UTC,5620,TDS LANDFILL
2021-02-11,SWEEPING,2021-02-11 08:55:00 UTC,12000,TDS LANDFILL
2021-02-11,SWEEPING,2021-02-11 07:27:00 UTC,9660,TDS LANDFILL
2021-02-11,SWEEPING,2021-02-11 10:46:00 UTC,1320,TDS LANDFILL
2021-07-03,LITTER,2021-07-03 12:00:00 UTC,16700,TDS LANDFILL
2021-07-08,SWEEPING,2021-07-08 07:40:00 UTC,17520,TDS LANDFILL
2021-07-08,SWEEPING,2021-07-08 01:16:00 UTC,14240,TDS LANDFILL
2021-07-08,SWEEPING,2021-07-08 11:15:00 UTC,13220,TDS LANDFILL
2021-02-21,MIXED LITTER,2021-02-21 12:00:00 UTC,1760,TDS LANDFILL
2021-07-09,LITTER,2021-07-09 12:00:00 UTC,1900,TDS LANDFILL
2021-07-09,LITTER,2021-07-09 12:00:00 UTC,3040,TDS LANDFILL
2021-04-10,LITTER,2021-04-10 12:00:00 UTC,2580,TDS LANDFILL
2021-04-17,LITTER,2021-04-17 12:00:00 UTC,6340,TDS LANDFILL
2021-02-27,MIXED LITTER,2021-02-27 07:02:00 UTC,780,TDS LANDFILL
2021-03-20,MIXED LITTER,2021-03-20 11:25:00 UTC,1920,TDS LANDFILL
2021-06-12,MIXED LITTER,2021-06-12 11:30:00 UTC,4900,TDS LANDFILL
2021-07-03,LITTER,2021-07-03 12:00:00 UTC,4040,TDS LANDFILL
2021-07-03,LITTER,2021-07-03 12:00:00 UTC,4640,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-22 06:54:00 UTC,25540,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:30:00 UTC,23060,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:19:00 UTC,30220,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 09:47:00 UTC,29140,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-22 06:48:00 UTC,24100,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:37:00 UTC,26160,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:40:00 UTC,25620,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-23 06:33:00 UTC,12820,TDS LANDFILL
2021-03-06,GARBAGE COLLECTIONS,2021-03-06 11:55:00 UTC,1300,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:58:00 UTC,30960,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:47:00 UTC,31380,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 10:41:00 UTC,21120,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 01:08:00 UTC,16920,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:30:00 UTC,25700,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:28:00 UTC,30740,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:46:00 UTC,19420,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:51:00 UTC,30200,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:05:00 UTC,25900,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 01:14:00 UTC,20740,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 10:33:00 UTC,10360,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 12:49:00 UTC,23580,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 10:27:00 UTC,22300,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:59:00 UTC,28600,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-21 07:15:00 UTC,760,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-21 06:56:00 UTC,1080,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-21 06:55:00 UTC,1760,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-19 07:22:00 UTC,1380,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-22 09:28:00 UTC,26360,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 10:55:00 UTC,24220,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-21 07:25:00 UTC,2480,TDS LANDFILL
2021-02-19,GARBAGE COLLECTIONS,2021-02-25 12:57:00 UTC,16560,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 02:10:00 UTC,26740,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:59:00 UTC,11000,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:30:00 UTC,21080,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:30:00 UTC,26980,TDS LANDFILL
2021-02-21,GARBAGE COLLECTIONS,2021-02-21 11:45:00 UTC,24040,TDS LANDFILL
